"Id_recorrido","duracion_recorrido","fecha_origen_recorrido","nombre_estacion_origen","long_estacion_origen","lat_estacion_origen","fecha_destino_recorrido","nombre_estacion_destino","long_estacion_destino","lat_estacion_destino","id_usuario","modelo_bicicleta","Género","fecha"
"14296778BAEcobici",903,2022-04-27 14:32:37,"159 - Fitz Roy & Gorriti",-58.437339,-34.58495,2022-04-27 14:47:40,"054 - Acuña de Figueroa",-58.4220694,-34.5982097,"659820BAEcobici","ICONIC","MALE",2022-04-27
"15698152BAEcobici",914,2022-09-22 23:58:43,"099 - Malabia",-58.435408,-34.5960961,2022-09-23 00:13:57,"096 - Carlos Gardel",-58.4116586,-34.6027814,"556791BAEcobici","FIT","MALE",2022-09-22
"16141390BAEcobici",692,2022-10-31 20:12:56,"159 - Fitz Roy & Gorriti",-58.437339,-34.58495,2022-10-31 20:24:28,"056 - Plaza Palermo Viejo",-58.425999,-34.588567,"11957BAEcobici","ICONIC","MALE",2022-10-31
"15084893BAEcobici",1705,2022-07-29 12:16:23,"009 - Parque Las Heras",-58.407741,-34.585443,2022-07-29 12:44:48,"087 - Guayaquil",-58.4314942,-34.619845,"483923BAEcobici","ICONIC","FEMALE",2022-07-29
"13516328BAEcobici",1406,2022-02-12 16:14:48,"129 - Velasco",-58.434875,-34.600275,2022-02-12 16:38:14,"087 - Guayaquil",-58.4314942,-34.619845,"697665BAEcobici","ICONIC","FEMALE",2022-02-12
"16737604BAEcobici",1207,2022-12-25 14:35:37,"009 - Parque Las Heras",-58.407741,-34.585443,2022-12-25 14:55:44,"054 - Acuña de Figueroa",-58.4220694,-34.5982097,"842791BAEcobici","FIT","MALE",2022-12-25
"15038988BAEcobici",1925,2022-07-22 16:18:20,"349 - Plaza Saenz Peña",-58.467476,-34.609761,2022-07-22 16:50:25,"199 - ESTADOS UNIDOS Y BOEDO",-58.4160137,-34.6222601,"874647BAEcobici","FIT","MALE",2022-07-22
"15430300BAEcobici",1678,2022-08-31 17:12:42,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,2022-08-31 17:40:40,"073 - Ruy Díaz de Guzmán",-58.3718235,-34.6306814,"887930BAEcobici","FIT","MALE",2022-08-31
"14253630BAEcobici",1442,2022-04-22 18:06:06,"130 - RETIRO II",-58.37436403,-34.5917376,2022-04-22 18:30:08,"073 - Ruy Díaz de Guzmán",-58.3718235,-34.6306814,"71529BAEcobici","FIT","FEMALE",2022-04-22
"13949729BAEcobici",758,2022-03-26 16:15:10,"384 - PLAZA BENITO NAZAR",-58.445999589,-34.60511787,2022-03-26 16:27:48,"029 - Parque Centenario",-58.4335573,-34.6079414,"748523BAEcobici","FIT","FEMALE",2022-03-26
"14049678BAEcobici",1018,2022-04-04 18:04:06,"038 - Plaza Libertad",-58.3828403,-34.5970497,2022-04-04 18:21:04,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,"773735BAEcobici","ICONIC","FEMALE",2022-04-04
"15354362BAEcobici",647,2022-08-25 08:07:33,"140 - Las Casas",-58.4156332,-34.6360274,2022-08-25 08:18:20,"340 - PLAZA NUEVA POMPEYA",-58.415771,-34.6518464,"434538BAEcobici","FIT","MALE",2022-08-25
"16732239BAEcobici",1074,2022-12-23 21:14:13,"054 - Acuña de Figueroa",-58.4220694,-34.5982097,2022-12-23 21:32:07,"178 - José Marmol",-58.424853,-34.6234,"16620BAEcobici","FIT","FEMALE",2022-12-23
"13596315BAEcobici",419,2022-02-21 00:44:24,"256 - PLAZA NORUEGA",-58.459289,-34.562277,2022-02-21 00:51:23,"233 - MONROE",-58.469813,-34.564122,"678680BAEcobici","FIT","MALE",2022-02-21
"16745563BAEcobici",1395,2022-12-26 15:31:55,"393 - Barrio 31",-58.3790962140903,-34.5822681155566,2022-12-26 15:55:10,"089 - Cabello",-58.4056671,-34.5825475,"444458BAEcobici","ICONIC","FEMALE",2022-12-26
"13158668BAEcobici",1814,2022-01-03 03:29:28,"005 - Plaza Italia",-58.4209542,-34.5805497,2022-01-03 03:59:42,"008 - Congreso",-58.3893364,-34.6094218,"718655BAEcobici","FIT","MALE",2022-01-03
"16004117BAEcobici",1366,2022-10-19 22:51:36,"121 - YATAY",-58.4285093,-34.6011732,2022-10-19 23:14:22,"310 - FREIRE II",-58.4527561,-34.5751286,"829552BAEcobici","ICONIC","MALE",2022-10-19
"13761640BAEcobici",576,2022-03-09 10:22:55,"194 - PERÓN Y ACUÑA DE FIGUEROA",-58.4224635,-34.6060758,2022-03-09 10:32:31,"144 - PUEYRREDÓN",-58.4060944,-34.6018744,"223293BAEcobici","FIT","FEMALE",2022-03-09
"14310615BAEcobici",1218,2022-04-28 14:38:07,"014 - Pacifico",-58.426387,-34.577424,2022-04-28 14:58:25,"069 - Ecuador",-58.4046092,-34.5961006,"64704BAEcobici","ICONIC","MALE",2022-04-28
"16665638BAEcobici",846,2022-12-16 18:40:45,"009 - Parque Las Heras",-58.407741,-34.585443,2022-12-16 18:54:51,"177 -PLANETARIO",-58.412121,-34.568165,"933751BAEcobici","ICONIC","FEMALE",2022-12-16
"16730758BAEcobici",874,2022-12-23 18:30:58,"013 - ONCE",-58.406,-34.61009,2022-12-23 18:45:32,"118 - MEXICO",-58.4026531,-34.6170196,"322831BAEcobici","ICONIC","MALE",2022-12-23
"16060488BAEcobici",1055,2022-10-24 22:07:18,"187 - Jose Maria Moreno",-58.435801,-34.619879,2022-10-24 22:24:53,"350 - Plaza Irlanda",-58.458315,-34.613778,"848004BAEcobici","FIT","MALE",2022-10-24
"16452352BAEcobici",1076,2022-11-25 20:24:01,"156 - Plaza Alemania",-58.4074696,-34.5775895,2022-11-25 20:41:57,"054 - Acuña de Figueroa",-58.4220694,-34.5982097,"15729BAEcobici","ICONIC","MALE",2022-11-25
"15239516BAEcobici",791,2022-08-14 13:28:05,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,2022-08-14 13:41:16,"071 - CERRITO",-58.3833559,-34.6026673,"139087BAEcobici","ICONIC","MALE",2022-08-14
"14087939BAEcobici",687,2022-04-07 10:43:48,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,2022-04-07 10:55:15,"381 - Matienzo Y Arce",-58.43447,-34.568693,"834635BAEcobici","ICONIC","MALE",2022-04-07
"16571698BAEcobici",482,2022-12-06 22:04:04,"391 - Plaza República de Ecuador",-58.42062076,-34.56533652,2022-12-06 22:12:06,"014 - Pacifico",-58.426387,-34.577424,"820600BAEcobici","FIT","MALE",2022-12-06
"15175877BAEcobici",685,2022-08-08 16:40:01,"163 - ONCE II",-58.4064308,-34.6095663,2022-08-08 16:51:26,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,"191491BAEcobici","ICONIC","MALE",2022-08-08
"15575762BAEcobici",434,2022-09-13 15:55:23,"393 - Barrio 31",-58.3790962140903,-34.5822681155566,2022-09-13 16:02:37,"130 - RETIRO II",-58.37436403,-34.5917376,"28180BAEcobici","FIT","FEMALE",2022-09-13
"14085392BAEcobici",387,2022-04-07 07:40:52,"091 - Pasco",-58.397602,-34.6174482,2022-04-07 07:47:19,"162 - LARREA Y BARTOLOMÉ MITRE",-58.401924,-34.608985,"514880BAEcobici","FIT","OTHER",2022-04-07
"14159392BAEcobici",1643,2022-04-13 14:58:39,"215 - HOSPITAL ALVAREZ",-58.468287,-34.623123,2022-04-13 15:26:02,"268 - Plaza Aristóbulo Del Valle",-58.4931413452077,-34.6061599147537,"851949BAEcobici","FIT","FEMALE",2022-04-13
"13853119BAEcobici",1727,2022-03-16 20:12:21,"171 - Pasteur",-58.3997553,-34.6032813,2022-03-16 20:41:08,"206 - Galicia",-58.47098,-34.615945,"677399BAEcobici","ICONIC","MALE",2022-03-16
"14006423BAEcobici",1207,2022-03-31 10:23:04,"014 - Pacifico",-58.426387,-34.577424,2022-03-31 10:43:11,"267 - Plaza 25 De Agosto",-58.4618347314881,-34.5795188115686,"718737BAEcobici","ICONIC","FEMALE",2022-03-31
"16535877BAEcobici",1784,2022-12-03 11:08:18,"367 - Eva Perón",-58.4698,-34.6471,2022-12-03 11:38:02,"080 - VALLE",-58.4341232,-34.6245807,"39437BAEcobici","FIT","MALE",2022-12-03
"13637325BAEcobici",2156,2022-02-23 22:26:56,"120 - HOSPITAL RAMOS MEJIA",-58.4092876,-34.617509,2022-02-23 23:02:52,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,"821004BAEcobici","ICONIC","FEMALE",2022-02-23
"13404620BAEcobici",570,2022-02-01 18:07:45,"095 - ESMERALDA",-58.3781678,-34.6021121,2022-02-01 18:17:15,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,"61400BAEcobici","FIT","MALE",2022-02-01
"14988028BAEcobici",325,2022-07-16 21:02:34,"031 - Padilla",-58.439521,-34.6033431,2022-07-16 21:07:59,"129 - Velasco",-58.434875,-34.600275,"13762BAEcobici","ICONIC","FEMALE",2022-07-16
"15885909BAEcobici",1678,2022-10-09 15:31:02,"096 - Carlos Gardel",-58.4116586,-34.6027814,2022-10-09 15:59:00,"111 - MACACHA GUEMES",-58.3646858,-34.6054877,"212649BAEcobici","ICONIC","FEMALE",2022-10-09
"15795989BAEcobici",710,2022-09-30 17:45:51,"178 - José Marmol",-58.424853,-34.6234,2022-09-30 17:57:41,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,"688689BAEcobici","FIT","FEMALE",2022-09-30
"13189975BAEcobici",480,2022-01-06 09:42:44,"003 - ADUANA",-58.3682604,-34.611032,2022-01-06 09:50:44,"152 - JULIETA LANTERI",-58.3596311,-34.6181645,"116662BAEcobici","FIT","FEMALE",2022-01-06
"14595762BAEcobici",1416,2022-05-28 14:16:00,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,2022-05-28 14:39:36,"264 - Plaza Marcos Sastre",-58.481236,-34.570825,"11678BAEcobici","ICONIC","MALE",2022-05-28
"13602157BAEcobici",575,2022-02-21 15:04:10,"144 - PUEYRREDÓN",-58.4060944,-34.6018744,2022-02-21 15:13:45,"162 - LARREA Y BARTOLOMÉ MITRE",-58.401924,-34.608985,"132366BAEcobici","ICONIC","FEMALE",2022-02-21
"15501566BAEcobici",1589,2022-09-07 07:09:06,"163 - ONCE II",-58.4064308,-34.6095663,2022-09-07 07:35:35,"253 - Plaza Colegiales",-58.44349,-34.57653,"884831BAEcobici","FIT","MALE",2022-09-07
"16515926BAEcobici",641,2022-12-01 18:07:25,"129 - Velasco",-58.434875,-34.600275,2022-12-01 18:18:06,"066 - Billinghurst",-58.4138713,-34.5945475,"801449BAEcobici","ICONIC","MALE",2022-12-01
"14667689BAEcobici",780,2022-06-06 18:50:47,"030 - Peña",-58.3973698,-34.5908211,2022-06-06 19:03:47,"328 - SARMIENTO II",-58.3958925,-34.6055135,"804779BAEcobici","ICONIC","FEMALE",2022-06-06
"16746655BAEcobici",1494,2022-12-26 16:58:41,"273 - Plazoleta Colombia",-58.373726,-34.637697,2022-12-26 17:23:35,"026 - JUANA MANSO I",-58.3638723,-34.600752,"529532BAEcobici","FIT","FEMALE",2022-12-26
"15714465BAEcobici",1302,2022-09-24 11:20:41,"216 - EMILIO LAMARCA",-58.4933583,-34.6134032,2022-09-24 11:42:23,"353 - PLAZA VÉLEZ SARSFIELD",-58.4836028,-34.6293335,"413518BAEcobici","FIT","FEMALE",2022-09-24
"13923393BAEcobici",563,2022-03-23 12:03:09,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,2022-03-23 12:12:32,"075 - Plaza Primero de Mayo",-58.3989871,-34.6122976,"548267BAEcobici","FIT","FEMALE",2022-03-23
"14046051BAEcobici",466,2022-04-04 14:43:44,"096 - Carlos Gardel",-58.4116586,-34.6027814,2022-04-04 14:51:30,"194 - PERÓN Y ACUÑA DE FIGUEROA",-58.4224635,-34.6060758,"763806BAEcobici","FIT","MALE",2022-04-04
"13352911BAEcobici",662,2022-01-27 07:25:46,"229 - RIGLOS",-58.435056,-34.631018,2022-01-27 07:36:48,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,"309105BAEcobici","ICONIC","MALE",2022-01-27
"14376919BAEcobici",1870,2022-05-05 07:31:01,"136 - Acevedo",-58.442685,-34.599659,2022-05-05 08:02:11,"136 - Acevedo",-58.442685,-34.599659,"830865BAEcobici","FIT","FEMALE",2022-05-05
"15516131BAEcobici",345,2022-09-07 22:02:49,"346 - Plaza Zapiola",-58.474635,-34.573522,2022-09-07 22:08:34,"264 - Plaza Marcos Sastre",-58.481236,-34.570825,"597882BAEcobici","FIT","FEMALE",2022-09-07
"15381967BAEcobici",838,2022-08-26 22:10:28,"096 - Carlos Gardel",-58.4116586,-34.6027814,2022-08-26 22:24:26,"070 - ARAOZ",-58.4260597,-34.5926862,"720880BAEcobici","ICONIC","FEMALE",2022-08-26
"16445641BAEcobici",633,2022-11-25 13:33:29,"015 - AMENABAR",-58.4475236,-34.572056,2022-11-25 13:44:02,"240 - ECHEVERRIA",-58.459298,-34.565409,"278426BAEcobici","FIT","FEMALE",2022-11-25
"13582417BAEcobici",683,2022-02-18 16:52:08,"149 - LIMA",-58.3813642,-34.6153266,2022-02-18 17:03:31,"118 - MEXICO",-58.4026531,-34.6170196,"52893BAEcobici","ICONIC","FEMALE",2022-02-18
"13992399BAEcobici",659,2022-03-30 10:02:52,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,2022-03-30 10:13:51,"161 - Humahuaca",-58.4196761,-34.6020779,"195874BAEcobici","ICONIC","OTHER",2022-03-30
"16644123BAEcobici",970,2022-12-15 08:17:31,"028 - Plaza de la Bandera",-58.4944854,-34.6294802,2022-12-15 08:33:41,"287 - Belaustegui",-58.4772094734465,-34.6162121414803,"926059BAEcobici","FIT","FEMALE",2022-12-15
"15716001BAEcobici",2900,2022-09-24 15:16:06,"144 - PUEYRREDÓN",-58.4060944,-34.6018744,2022-09-24 16:04:26,"014 - Pacifico",-58.426387,-34.577424,"22070BAEcobici","ICONIC","OTHER",2022-09-24
"13338799BAEcobici",1026,2022-01-25 18:13:24,"064 - RIOBAMBA",-58.3941087,-34.5936508,2022-01-25 18:30:30,"017 - Plaza Almagro",-58.4187306,-34.6064101,"682525BAEcobici","FIT","MALE",2022-01-25
"15532623BAEcobici",972,2022-09-09 12:28:02,"132 - CORRIENTES",-58.372763,-34.6033685,2022-09-09 12:44:14,"022 - Arenales",-58.3825498,-34.5938629,"486065BAEcobici","FIT","OTHER",2022-09-09
"14318793BAEcobici",914,2022-04-29 07:20:57,"014 - Pacifico",-58.426387,-34.577424,2022-04-29 07:36:11,"292 - PLAZA BOLIVIA",-58.436115,-34.563539,"836708BAEcobici","ICONIC","FEMALE",2022-04-29
"16356826BAEcobici",1621,2022-11-17 11:42:33,"089 - Cabello",-58.4056671,-34.5825475,2022-11-17 12:09:34,"033 - Facultad de Medicina",-58.3989807,-34.5970909,"866205BAEcobici","FIT","MALE",2022-11-17
"14389097BAEcobici",377,2022-05-05 23:17:39,"161 - Humahuaca",-58.4196761,-34.6020779,2022-05-05 23:23:56,"025 - Plaza Guemes",-58.4161178,-34.5894269,"4198BAEcobici","FIT","MALE",2022-05-05
"14310015BAEcobici",489,2022-04-28 13:48:13,"027 - Montevideo",-58.3900887,-34.599068,2022-04-28 13:56:22,"334 - CENTRO DE EXPOSICIONES",-58.389921,-34.584018,"493306BAEcobici","ICONIC","MALE",2022-04-28
"13218175BAEcobici",1435,2022-01-09 20:07:41,"146 - Hospital Francés",-58.4078419,-34.6221118,2022-01-09 20:31:36,"152 - JULIETA LANTERI",-58.3596311,-34.6181645,"325785BAEcobici","ICONIC","FEMALE",2022-01-09
"13161487BAEcobici",352,2022-01-03 12:28:08,"129 - Velasco",-58.434875,-34.600275,2022-01-03 12:34:00,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,"363668BAEcobici","FIT","MALE",2022-01-03
"13673126BAEcobici",365,2022-02-28 18:27:23,"070 - ARAOZ",-58.4260597,-34.5926862,2022-02-28 18:33:28,"159 - Fitz Roy & Gorriti",-58.437339,-34.58495,"195670BAEcobici","ICONIC","MALE",2022-02-28
"16591876BAEcobici",1747,2022-12-09 01:58:18,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,2022-12-09 02:27:25,"045 - Uruguay",-58.3866934,-34.6018635,"137759BAEcobici","ICONIC","MALE",2022-12-09
"14459939BAEcobici",2509,2022-05-12 12:21:24,"029 - Parque Centenario",-58.4335573,-34.6079414,2022-05-12 13:03:13,"029 - Parque Centenario",-58.4335573,-34.6079414,"617232BAEcobici","ICONIC","FEMALE",2022-05-12
"13927384BAEcobici",1625,2022-03-23 16:47:09,"084 - TEATRO PICADERO",-58.3937375,-34.6042288,2022-03-23 17:14:14,"041 - PARQUE PATRICIOS II",-58.4058883,-34.6371232,"236723BAEcobici","ICONIC","MALE",2022-03-23
"16794090BAEcobici",841,2022-12-30 21:22:06,"043 - PLAZA ALBERDI",-58.487772,-34.559255,2022-12-30 21:36:07,"105 - PARQUE SAAVEDRA",-58.480464,-34.552148,"184048BAEcobici","ICONIC","FEMALE",2022-12-30
"14315088BAEcobici",1685,2022-04-28 19:09:22,"050 - Hospital Rivadavia",-58.4010798,-34.5837348,2022-04-28 19:37:27,"244 - UADE",-58.381627,-34.617247,"596154BAEcobici","FIT","MALE",2022-04-28
"15268302BAEcobici",367,2022-08-17 14:46:36,"396 - PLAZA ALBERTI",-58.4579,-34.5557,2022-08-17 14:52:43,"359 - PLAZA BALCARCE",-58.467844,-34.54754,"829603BAEcobici","FIT","MALE",2022-08-17
"15477547BAEcobici",1085,2022-09-05 16:17:10,"024 - ALSINA",-58.3808943,-34.610583,2022-09-05 16:35:15,"138 - Hospital Britanico",-58.3876724,-34.6353595,"687664BAEcobici","FIT","OTHER",2022-09-05
"14545051BAEcobici",754,2022-05-22 19:40:03,"371 - Paseo de las Americas",-58.43522348866,-34.5530794109,2022-05-22 19:52:37,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"122381BAEcobici","FIT","MALE",2022-05-22
"16391159BAEcobici",406,2022-11-20 21:55:51,"036 - MAIPÚ",-58.3767677,-34.6045481,2022-11-20 22:02:37,"046 - Chile",-58.3743749,-34.6163012,"824637BAEcobici","ICONIC","FEMALE",2022-11-20
"14275333BAEcobici",540,2022-04-25 18:57:20,"009 - Parque Las Heras",-58.407741,-34.585443,2022-04-25 19:06:20,"069 - Ecuador",-58.4046092,-34.5961006,"815401BAEcobici","FIT","MALE",2022-04-25
"16578862BAEcobici",736,2022-12-07 14:56:04,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,2022-12-07 15:08:20,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"705771BAEcobici","ICONIC","MALE",2022-12-07
"14882349BAEcobici",332,2022-07-04 09:55:00,"032 - Catedral",-58.3735984,-34.6072074,2022-07-04 10:00:32,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,"823657BAEcobici","FIT","MALE",2022-07-04
"14048236BAEcobici",1564,2022-04-04 16:53:36,"352 - San Jose de Flores",-58.463297377,-34.62883578,2022-04-04 17:19:40,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,"449226BAEcobici","FIT","FEMALE",2022-04-04
"15743916BAEcobici",1582,2022-09-27 10:59:54,"244 - UADE",-58.381627,-34.617247,2022-09-27 11:26:16,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,"693993BAEcobici","ICONIC","FEMALE",2022-09-27
"15251289BAEcobici",1012,2022-08-16 08:31:44,"006 - Parque Lezama",-58.369758,-34.628526,2022-08-16 08:48:36,"128 - PARQUE DEL BAJO",-58.36882117,-34.60515159,"183200BAEcobici","FIT","MALE",2022-08-16
"15649988BAEcobici",547,2022-09-19 16:15:34,"373 - Jorgelina De Simone",-58.39125,-34.62393,2022-09-19 16:24:41,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,"682494BAEcobici","FIT","FEMALE",2022-09-19
"16657241BAEcobici",855,2022-12-16 08:17:43,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,2022-12-16 08:31:58,"178 - José Marmol",-58.424853,-34.6234,"164962BAEcobici","ICONIC","OTHER",2022-12-16
"14730441BAEcobici",364,2022-06-14 07:16:38,"172 - BRASIL",-58.371082,-34.625426,2022-06-14 07:22:42,"034 - Colonia Express",-58.362131,-34.624255,"699319BAEcobici","FIT","MALE",2022-06-14
"15848938BAEcobici",475,2022-10-05 14:35:50,"391 - Plaza República de Ecuador",-58.42062076,-34.56533652,2022-10-05 14:43:45,"014 - Pacifico",-58.426387,-34.577424,"669344BAEcobici","FIT","FEMALE",2022-10-05
"15529516BAEcobici",1281,2022-09-09 07:26:26,"014 - Pacifico",-58.426387,-34.577424,2022-09-09 07:47:47,"029 - Parque Centenario",-58.4335573,-34.6079414,"671143BAEcobici","FIT","MALE",2022-09-09
"16760830BAEcobici",901,2022-12-27 19:20:45,"336 - La Pampa",-58.455334,-34.565521,2022-12-27 19:35:46,"227 -Club Ciudad de Buenos Aires",-58.459499,-34.544503,"813086BAEcobici","FIT","MALE",2022-12-27
"13961392BAEcobici",463,2022-03-28 09:06:37,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,2022-03-28 09:14:20,"261 - QUINTEROS LIDORO",-58.450897,-34.552571,"119072BAEcobici","FIT","FEMALE",2022-03-28
"14147352BAEcobici",521,2022-04-12 16:52:42,"005 - Plaza Italia",-58.4209542,-34.5805497,2022-04-12 17:01:23,"005 - Plaza Italia",-58.4209542,-34.5805497,"846233BAEcobici","ICONIC","MALE",2022-04-12
"15054841BAEcobici",364,2022-07-25 21:54:36,"104 - Federico Lacroze",-58.455212,-34.587617,2022-07-25 22:00:40,"158 - VILLARROEL",-58.4450697,-34.592735,"738848BAEcobici","ICONIC","MALE",2022-07-25
"13997161BAEcobici",1959,2022-03-30 16:16:04,"065 - Julián Álvarez",-58.4157873,-34.5873124,2022-03-30 16:48:43,"087 - Guayaquil",-58.4314942,-34.619845,"707457BAEcobici","FIT","FEMALE",2022-03-30
"13818146BAEcobici",1148,2022-03-14 17:11:57,"267 - Plaza 25 De Agosto",-58.4618347314881,-34.5795188115686,2022-03-14 17:31:05,"297 - TRONADOR Y GARCÍA DEL RÍO",-58.485381,-34.554581,"761365BAEcobici","FIT","MALE",2022-03-14
"13328467BAEcobici",548,2022-01-24 18:09:00,"399 - GARCIA DEL RIO",-58.477,-34.5503,2022-01-24 18:18:08,"396 - PLAZA ALBERTI",-58.4579,-34.5557,"94902BAEcobici","FIT","FEMALE",2022-01-24
"14180590BAEcobici",1214,2022-04-15 16:34:52,"063 - Reconquista",-58.373062,-34.5986,2022-04-15 16:55:06,"091 - Pasco",-58.397602,-34.6174482,"688215BAEcobici","FIT","MALE",2022-04-15
"14005121BAEcobici",317,2022-03-31 08:27:06,"196 - HOSPITAL ARGERICH",-58.3657211,-34.6275351,2022-03-31 08:32:23,"034 - Colonia Express",-58.362131,-34.624255,"205088BAEcobici","FIT","MALE",2022-03-31
"15994210BAEcobici",1818,2022-10-19 11:43:41,"161 - Humahuaca",-58.4196761,-34.6020779,2022-10-19 12:13:59,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,"796499BAEcobici","FIT","FEMALE",2022-10-19
"16213248BAEcobici",691,2022-11-06 05:27:32,"335 - General Urquiza",-58.411278,-34.572165,2022-11-06 05:39:03,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,"769519BAEcobici","ICONIC","MALE",2022-11-06
"15590763BAEcobici",1659,2022-09-14 14:43:30,"132 - CORRIENTES",-58.372763,-34.6033685,2022-09-14 15:11:09,"069 - Ecuador",-58.4046092,-34.5961006,"848302BAEcobici","ICONIC","FEMALE",2022-09-14
"16419005BAEcobici",1986,2022-11-23 17:32:56,"008 - Congreso",-58.3893364,-34.6094218,2022-11-23 18:06:02,"008 - Congreso",-58.3893364,-34.6094218,"845522BAEcobici","FIT","MALE",2022-11-23
"15384406BAEcobici",1967,2022-08-27 12:49:57,"144 - PUEYRREDÓN",-58.4060944,-34.6018744,2022-08-27 13:22:44,"187 - Jose Maria Moreno",-58.435801,-34.619879,"32558BAEcobici","FIT","MALE",2022-08-27
"15322027BAEcobici",716,2022-08-22 21:56:14,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,2022-08-22 22:08:10,"017 - Plaza Almagro",-58.4187306,-34.6064101,"778010BAEcobici","FIT","FEMALE",2022-08-22
"16498943BAEcobici",900,2022-11-30 11:35:19,"281 - Villa Urquiza",-58.48692409,-34.573734,2022-11-30 11:50:19,"348 - Villa del Parque",-58.494123,-34.600874,"25153BAEcobici","FIT","OTHER",2022-11-30
"15012460BAEcobici",504,2022-07-20 03:56:57,"064 - RIOBAMBA",-58.3941087,-34.5936508,2022-07-20 04:05:21,"009 - Parque Las Heras",-58.407741,-34.585443,"795924BAEcobici","FIT","MALE",2022-07-20
"13903703BAEcobici",1127,2022-03-21 22:04:51,"150 - RODRIGO BUENO",-58.3554654,-34.6187547,2022-03-21 22:23:38,"091 - Pasco",-58.397602,-34.6174482,"776958BAEcobici","FIT","MALE",2022-03-21
"14235155BAEcobici",3140,2022-04-21 10:02:11,"126 - Ministerio de Justicia y Seguridad",-58.3692243,-34.6402672,2022-04-21 10:54:31,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,"693393BAEcobici","FIT","FEMALE",2022-04-21
"14480130BAEcobici",1031,2022-05-13 22:06:59,"171 - Pasteur",-58.3997553,-34.6032813,2022-05-13 22:24:10,"012 - Plaza Vicente Lopez",-58.388807,-34.5927096,"712712BAEcobici","FIT","MALE",2022-05-13
"14425924BAEcobici",1852,2022-05-09 19:44:48,"058 - Ministro Carranza",-58.4346883,-34.5752773,2022-05-09 20:15:40,"363 - Udaondo",-58.4524657,-34.5471313,"625019BAEcobici","ICONIC","MALE",2022-05-09
"14065111BAEcobici",950,2022-04-05 18:37:29,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,2022-04-05 18:53:19,"027 - Montevideo",-58.3900887,-34.599068,"848151BAEcobici","ICONIC","MALE",2022-04-05
"13279072BAEcobici",1983,2022-01-17 23:25:00,"069 - Ecuador",-58.4046092,-34.5961006,2022-01-17 23:58:03,"008 - Congreso",-58.3893364,-34.6094218,"335454BAEcobici","ICONIC","MALE",2022-01-17
